Name;SWITZ-DS Financials - PRICE INDEX;SWITZ-DS Industrials - PRICE INDEX;SWISS MARKET (SMI) - PRICE INDEX
08.04.1993;347.03;178.79;2188.3
09.04.1993;347.18;178.79;2188.3
12.04.1993;347.18;178.79;2188.3
13.04.1993;348.57;179.28;2181.7
14.04.1993;348.5;178.96;2165.7
15.04.1993;347.47;179.6;2160.5
16.04.1993;347.31;179.82;2162.9
19.04.1993;347.41;179.82;2166.3
20.04.1993;347.56;181.84;2170.8
21.04.1993;345.31;182.49;2178.1
22.04.1993;344.37;183.3;2177.3
23.04.1993;344.18;182.42;2162.3
26.04.1993;342.17;181.1;2140.4
27.04.1993;340.85;179.51;2124.7
28.04.1993;343.28;180.74;2138.2
29.04.1993;340.77;178.22;2123.2
30.04.1993;342.29;181.16;2129.7
03.05.1993;344.86;181.48;2152.8
04.05.1993;343.25;180.95;2160
05.05.1993;343.22;182.26;2165.8
06.05.1993;343.01;182.52;2165.4
07.05.1993;342.98;183.21;2162.6
10.05.1993;344.93;184.3;2179.1
11.05.1993;347.48;183.18;2191.1
12.05.1993;346.88;181.6;2191.5
13.05.1993;346.45;180.3;2183.3
14.05.1993;345.74;180.37;2186.3
17.05.1993;346.91;179.94;2205.2
18.05.1993;349.41;180.99;2227.2
19.05.1993;349.33;180.51;2227
20.05.1993;349.43;180.51;2227
21.05.1993;349.78;181.31;2232.9
24.05.1993;352.05;182.62;2237.4
25.05.1993;354.2;182.8;2243.5
26.05.1993;356.16;182.56;2247.5
27.05.1993;358.97;183.08;2267.1
28.05.1993;359.85;182.1;2271.6
31.05.1993;359.93;182.1;2271.6
01.06.1993;356.92;180.71;2253.8
02.06.1993;357.8;177.96;2259.8
03.06.1993;360.13;178.13;2269
04.06.1993;362.73;178.39;2284.2
07.06.1993;362.21;179;2309.7
08.06.1993;361.19;180.36;2294.5
09.06.1993;365.58;182.01;2312.5
10.06.1993;364.79;180.96;2309.2
11.06.1993;365.48;181.94;2308.6
14.06.1993;365.13;180.86;2293.8
15.06.1993;363.26;179.39;2274
16.06.1993;365.24;180.37;2294.6
17.06.1993;367.02;181.44;2323.4
18.06.1993;367.79;181.03;2318
21.06.1993;368.5;180.21;2329.5
22.06.1993;369.78;178.99;2335
23.06.1993;370.39;179.89;2323.9
24.06.1993;374.73;179.86;2335.8
25.06.1993;377.12;180.22;2347.3
28.06.1993;379.81;179.77;2369.8
29.06.1993;379.96;177.8;2371.9
30.06.1993;378.65;177.44;2376.2
01.07.1993;381.4;178.57;2375.5
02.07.1993;383.28;178.17;2368.8
05.07.1993;383.57;177.56;2364.4
06.07.1993;388.79;177.97;2390.9
07.07.1993;389.24;176.85;2372
08.07.1993;393.19;178.08;2397.1
09.07.1993;394.58;178.87;2403
12.07.1993;394.61;178.62;2408.7
13.07.1993;395.31;179.03;2418.1
14.07.1993;393.95;178.6;2410.5
15.07.1993;394.07;178.17;2399.9
16.07.1993;392.75;179.05;2396.4
19.07.1993;389.73;179.56;2381.8
20.07.1993;379.76;180.99;2324.5
21.07.1993;380.61;183.21;2313.7
22.07.1993;384.84;185.44;2340.2
23.07.1993;385.29;185.4;2350.5
26.07.1993;391.2;185.95;2388.7
27.07.1993;392.28;187.98;2398
28.07.1993;394.69;189.96;2408.7
29.07.1993;395.63;190.29;2401.5
30.07.1993;396.05;190.7;2400.9
02.08.1993;396.88;192.1;2400.7
03.08.1993;403.94;196.15;2429.8
04.08.1993;405.85;198.9;2431.5
05.08.1993;407.61;199.17;2424.9
06.08.1993;407.73;199.29;2423.3
09.08.1993;405.07;198.26;2420.5
10.08.1993;401.46;195.99;2384.5
11.08.1993;404.19;195.96;2411.1
12.08.1993;409.01;197.92;2449.5
13.08.1993;409.1;197.8;2461
16.08.1993;410.75;195.3;2478.7
17.08.1993;408.27;195.26;2464.9
18.08.1993;411.34;196.89;2488
19.08.1993;411.74;196.11;2480.6
20.08.1993;410.92;194.58;2474.5
23.08.1993;410.23;192.01;2467.3
24.08.1993;409.78;190.28;2472.4
25.08.1993;409.11;191.63;2499.7
26.08.1993;406.6;190.88;2475.2
27.08.1993;407.46;191.25;2478.6
30.08.1993;409.04;192.09;2481
31.08.1993;409.44;192.08;2488.5
01.09.1993;409.11;191.99;2470.4
02.09.1993;406.83;190.8;2463.6
03.09.1993;404.62;190.36;2439
06.09.1993;398.3;188.17;2392.6
07.09.1993;397.86;188.55;2403.4
08.09.1993;397.3;188.19;2397.6
09.09.1993;394.87;187.28;2382.1
10.09.1993;392.82;186.2;2363.6
13.09.1993;392.76;186.19;2364
14.09.1993;396.41;188.06;2388.3
15.09.1993;395.76;187.78;2362.5
16.09.1993;395.48;187.77;2374.4
17.09.1993;397.81;187.56;2385.2
20.09.1993;401.91;188.33;2418.4
21.09.1993;404.22;188.09;2431.7
22.09.1993;401.88;188.04;2414.3
23.09.1993;403.57;189.33;2425.8
24.09.1993;403.05;188.39;2446.4
27.09.1993;406.41;189;2478.8
28.09.1993;405.37;190.07;2479.6
29.09.1993;406.91;191.97;2485.4
30.09.1993;407.78;190.83;2472.9
01.10.1993;408.4;191.31;2481.3
04.10.1993;409.63;192.07;2490.3
05.10.1993;415.03;194.13;2521.3
06.10.1993;418.65;196.03;2534.9
07.10.1993;421.05;195.9;2528.1
08.10.1993;425.78;196.33;2534.1
11.10.1993;431.84;197.23;2548.9
12.10.1993;432.41;196.81;2552.5
13.10.1993;434.59;197.31;2570.6
14.10.1993;436.29;196.34;2586.7
15.10.1993;438.42;197.41;2612.3
18.10.1993;443.07;198.59;2661.9
19.10.1993;443.97;198.62;2660.3
20.10.1993;444.74;201.84;2668.2
21.10.1993;446.89;203.56;2690.9
22.10.1993;447.13;204.87;2701.5
25.10.1993;445.21;205.35;2684.6
26.10.1993;447.27;206.17;2700.2
27.10.1993;448.98;207.21;2716.3
28.10.1993;448.05;205.97;2721.3
29.10.1993;451.39;206.36;2722.4
01.11.1993;448.86;205.87;2727.1
02.11.1993;455.23;206.45;2743.4
03.11.1993;460.69;207.33;2751.1
04.11.1993;456.72;206.09;2706.7
05.11.1993;450.05;204.35;2654.6
08.11.1993;452.64;204.55;2675.1
09.11.1993;456.61;206.11;2726.3
10.11.1993;458.66;205.63;2740.9
11.11.1993;455.21;205.84;2720.1
12.11.1993;455.49;206.61;2721.2
15.11.1993;458.78;206.88;2717.7
16.11.1993;460.14;207.43;2712.2
17.11.1993;461.63;208.47;2712.3
18.11.1993;463.52;210.93;2727.1
19.11.1993;465.76;210.69;2733.1
22.11.1993;462.57;208.74;2696.6
23.11.1993;463.25;208.48;2702.5
24.11.1993;463.05;207.98;2713.2
25.11.1993;465.44;208.71;2726.1
26.11.1993;468.31;210.52;2743
29.11.1993;468.14;211.19;2738.5
30.11.1993;469.38;211.53;2738.6
01.12.1993;475.27;212.09;2774.4
02.12.1993;477.46;212.78;2787.8
03.12.1993;480.89;214.57;2819.4
06.12.1993;482;215.25;2836
07.12.1993;481.63;215.26;2834.3
08.12.1993;480.75;215.12;2843.6
09.12.1993;479.36;216.03;2857.1
10.12.1993;478.88;215.95;2860.9
13.12.1993;479.73;215.14;2877
14.12.1993;480.42;214.79;2868.7
15.12.1993;475.87;215.93;2850.7
16.12.1993;480.03;216.44;2868.2
17.12.1993;482.69;217.16;2890
20.12.1993;484.41;220.35;2908.7
21.12.1993;486.93;221.28;2918.3
22.12.1993;491;221.97;2941.2
23.12.1993;492.8;224.43;2966.6
24.12.1993;492.8;224.43;2966.6
27.12.1993;493.45;225.15;2972.2
28.12.1993;487.77;225.5;2931.4
29.12.1993;489.25;227.2;2933.8
30.12.1993;490.06;230.53;2956.7
31.12.1993;490.06;230.53;2956.7
03.01.1994;496.13;237.65;2997
04.01.1994;497.53;237.6;2999.6
05.01.1994;499.39;237.76;3007.3
06.01.1994;499.89;240.69;3022.1
07.01.1994;503.14;243.46;3042.9
10.01.1994;499.78;246.07;3016
11.01.1994;500.46;246.2;3024.7
12.01.1994;494.4;241.84;2999.5
13.01.1994;489.33;235.86;2950
14.01.1994;493.65;236.91;2987.7
17.01.1994;496.19;237.87;3009
18.01.1994;498.76;239.68;3036.8
19.01.1994;500.77;241.79;3049.4
20.01.1994;501.09;243.19;3045.7
21.01.1994;502.64;242.74;3039.3
24.01.1994;503.04;241.55;3041.4
25.01.1994;506.14;242.76;3066.1
26.01.1994;507.93;242.78;3092
27.01.1994;507.78;243.53;3095.2
28.01.1994;510.76;245.16;3140.9
31.01.1994;512.72;249.04;3178.1
01.02.1994;510.07;246.15;3149.2
02.02.1994;514.79;246.99;3167.9
03.02.1994;514.98;246.35;3152.5
04.02.1994;517.24;247.04;3167
07.02.1994;505.24;240.42;3088.4
08.02.1994;503.44;242.66;3098
09.02.1994;496.39;240.38;3053.2
10.02.1994;492.46;239.68;3012.7
11.02.1994;488.21;237.68;2985.3
14.02.1994;485.38;235.55;2950.5
15.02.1994;489.41;237.11;2989.5
16.02.1994;495.05;240.95;3032.1
17.02.1994;500.79;242.25;3071.9
18.02.1994;495.79;241.4;3027.9
21.02.1994;490.96;239.95;2997.6
22.02.1994;489.36;239.37;2984.3
23.02.1994;494.79;240.07;3027.8
24.02.1994;485.71;237.53;2958.4
25.02.1994;481.85;237.26;2928.6
28.02.1994;473.05;236.53;2915.9
01.03.1994;467;235.72;2848
02.03.1994;452.46;229.62;2766.6
03.03.1994;455.89;232.92;2802.8
04.03.1994;469.17;239.31;2866.1
07.03.1994;474.29;245;2917.9
08.03.1994;470.61;247.28;2902.1
09.03.1994;460.02;246.22;2858.5
10.03.1994;458.31;252;2861
11.03.1994;452.56;252.48;2831.2
14.03.1994;457.62;258.06;2871.3
15.03.1994;462.9;259.99;2906.9
16.03.1994;460.99;256.95;2886.5
17.03.1994;462.7;259.89;2887
18.03.1994;457.41;260.1;2843.5
21.03.1994;449.31;258.78;2804
22.03.1994;451.48;257.48;2825.1
23.03.1994;455.11;258.1;2857.1
24.03.1994;456.91;255.51;2851.1
25.03.1994;452.61;252.26;2831.4
28.03.1994;459.58;253.74;2862.4
29.03.1994;454.78;253.13;2826.6
30.03.1994;451.94;251.8;2814.1
31.03.1994;448;251.17;2795.4
01.04.1994;446.11;251.17;2795.4
04.04.1994;446.11;251.17;2795.4
05.04.1994;444.12;251.7;2806.8
06.04.1994;449.73;254.84;2829.5
07.04.1994;456.64;258.37;2860.9
08.04.1994;458.85;258.12;2872.6
11.04.1994;458.81;258.92;2884
12.04.1994;456.9;263.78;2887.8
13.04.1994;453.72;267;2878.6
14.04.1994;448.68;266.25;2844.1
15.04.1994;452.44;268.53;2873.4
18.04.1994;450.14;268.53;2869.1
19.04.1994;447.52;266.68;2836.6
20.04.1994;442.27;264.65;2818.7
21.04.1994;435.74;261.81;2782
22.04.1994;438.09;264.67;2787.9
25.04.1994;433.03;264.99;2763.5
26.04.1994;439.16;267.79;2776.2
27.04.1994;442.6;267.99;2791.4
28.04.1994;442.66;268.4;2768.7
29.04.1994;439.18;265.07;2738.4
02.05.1994;443.23;267.55;2765.1
03.05.1994;441.49;271.14;2755.9
04.05.1994;431.23;270.43;2711.6
05.05.1994;426.22;269.29;2679.9
06.05.1994;421.31;267.64;2641.2
09.05.1994;410.63;259.68;2569.5
10.05.1994;418.05;262.51;2629
11.05.1994;422.79;262.9;2633.4
12.05.1994;422.47;262.9;2633.4
13.05.1994;432.08;264.83;2679.7
16.05.1994;439.83;264.26;2708.2
17.05.1994;441.61;263.76;2726.3
18.05.1994;445.05;264.41;2738.1
19.05.1994;443.23;264.01;2725.8
20.05.1994;442.31;264.62;2732.5
23.05.1994;441.51;264.62;2732.5
24.05.1994;435.65;264.33;2692
25.05.1994;431.54;264.21;2674.7
26.05.1994;433.7;263.08;2689.2
27.05.1994;437.97;263.25;2712
30.05.1994;444.35;262.46;2742.5
31.05.1994;441.08;260.2;2722.6
01.06.1994;443.39;256.89;2731.5
02.06.1994;443.42;252.38;2725.9
03.06.1994;446.46;253.79;2728.4
06.06.1994;451.39;254.8;2781.7
07.06.1994;449.85;253.03;2777.9
08.06.1994;451.77;255.83;2799.9
09.06.1994;447.84;254.33;2777.4
10.06.1994;444.78;254.18;2763.8
13.06.1994;441.41;253.23;2744.2
14.06.1994;439.31;253.28;2739.9
15.06.1994;434.35;253.96;2701.8
16.06.1994;427.74;251.29;2666.8
17.06.1994;421.94;250.46;2627.6
20.06.1994;408.06;245.54;2544.5
21.06.1994;409.93;242.07;2541.6
22.06.1994;416.21;241.9;2598.7
23.06.1994;423.63;245.48;2626.1
24.06.1994;417.98;243.58;2577.2
27.06.1994;417.06;240.61;2561.4
28.06.1994;426.87;241.82;2605.2
29.06.1994;426.42;244.11;2630.3
30.06.1994;425.51;245.5;2609
01.07.1994;421.49;245.37;2588.9
04.07.1994;426.96;248.2;2636.4
05.07.1994;424.53;245.98;2609.7
06.07.1994;422.77;243.61;2599.7
07.07.1994;423.72;244.68;2590.5
08.07.1994;419.83;244.17;2561.1
11.07.1994;420.34;243.8;2562.5
12.07.1994;414.4;243.27;2508
13.07.1994;409.03;243.18;2477.1
14.07.1994;414.94;246.36;2529
15.07.1994;416.18;246.11;2515
18.07.1994;415.85;246.24;2495.2
19.07.1994;418.31;246.42;2520.5
20.07.1994;420.68;249.14;2562.4
21.07.1994;421.1;249.11;2580.2
22.07.1994;423.14;250.71;2597.3
25.07.1994;422.24;252.05;2601.2
26.07.1994;423.14;254.13;2604
27.07.1994;417.69;252.63;2547.9
28.07.1994;416.96;251.97;2559.3
29.07.1994;419.47;255.52;2579.3
01.08.1994;419.49;255.52;2579.3
02.08.1994;423.67;257.46;2629.5
03.08.1994;422.83;257.96;2620.7
04.08.1994;421.59;259.31;2614.8
05.08.1994;418.69;261.02;2600.8
08.08.1994;417.6;262.4;2617.5
09.08.1994;411.12;260.06;2585.5
10.08.1994;411.68;261.6;2592.1
11.08.1994;411.19;259.64;2589.2
12.08.1994;407.01;259.11;2579.7
15.08.1994;404.38;259.64;2570.6
16.08.1994;406.6;258.02;2588.7
17.08.1994;410.58;258.02;2599.3
18.08.1994;410.33;254.66;2583.1
19.08.1994;404.95;253.2;2556.7
22.08.1994;401.46;249.69;2532.4
23.08.1994;400;249.74;2530.9
24.08.1994;400.26;249.42;2541.1
25.08.1994;402.63;251.46;2551.1
26.08.1994;406.25;251.84;2580.4
29.08.1994;415.42;253.79;2635.5
30.08.1994;416.48;253.53;2635.7
31.08.1994;419.22;253.2;2645.3
01.09.1994;418.37;252.51;2628.4
02.09.1994;423.84;252.46;2672.4
05.09.1994;424.62;251.52;2674.5
06.09.1994;422.9;249.59;2652.4
07.09.1994;424.39;250.54;2662.5
08.09.1994;422.58;249.71;2664.1
09.09.1994;421.52;248.04;2641.5
12.09.1994;421.15;248.04;2643
13.09.1994;423.03;247.82;2658.4
14.09.1994;421.98;247.56;2637.7
15.09.1994;420.61;249.25;2628.9
16.09.1994;419.78;247.74;2603.3
19.09.1994;420.75;247.69;2621.7
20.09.1994;419.21;246.32;2593.9
21.09.1994;423.21;246.48;2594
22.09.1994;424.53;246.49;2602.9
23.09.1994;425.54;246.4;2609.1
26.09.1994;421.39;245.22;2586.2
27.09.1994;419.33;245.53;2580.7
28.09.1994;421.3;245.36;2589.9
29.09.1994;417.68;240.68;2557.7
30.09.1994;414.97;239.06;2534.4
03.10.1994;408.28;236;2499.1
04.10.1994;413.08;235.85;2522.2
05.10.1994;408.04;230.98;2480.4
06.10.1994;412.27;229.4;2484.4
07.10.1994;415.86;229.48;2496.9
10.10.1994;422.3;232.11;2553.8
11.10.1994;425.2;234.95;2570.9
12.10.1994;424.66;236.51;2562.7
13.10.1994;430.04;236.72;2590.9
14.10.1994;431.58;236.68;2585.3
17.10.1994;430.31;237.03;2575.4
18.10.1994;427.48;236.03;2542.5
19.10.1994;425.62;235.99;2530.1
20.10.1994;425.29;234.98;2530.9
21.10.1994;423.2;232.48;2508.6
24.10.1994;424.23;231.89;2525.2
25.10.1994;418.14;228.13;2494.5
26.10.1994;415.21;227.43;2477.2
27.10.1994;412.87;224.59;2460.2
28.10.1994;415.2;228.22;2490.5
31.10.1994;417.14;230.26;2508.5
01.11.1994;418.27;230.94;2503.9
02.11.1994;420.9;230.02;2500
03.11.1994;423.45;231.86;2534.8
04.11.1994;425.12;234.4;2540.2
07.11.1994;426.43;232.25;2557.7
08.11.1994;426.72;231.29;2543.6
09.11.1994;432.43;232.49;2587.3
10.11.1994;435.49;232.44;2603.1
11.11.1994;438.02;234.69;2597.3
14.11.1994;437.04;234.66;2590.9
15.11.1994;432.45;234.67;2590.4
16.11.1994;431.19;235.68;2609.4
17.11.1994;428.67;236.15;2600.9
18.11.1994;431.83;234.39;2606.5
21.11.1994;431.56;235.89;2607.3
22.11.1994;425.86;234.47;2571.8
23.11.1994;418.41;231.35;2546.1
24.11.1994;422.15;232.89;2568.6
25.11.1994;425.01;233.94;2572.5
28.11.1994;424.61;234.91;2579.4
29.11.1994;426.43;233.83;2585.1
30.11.1994;426.27;234.43;2594.2
01.12.1994;423.42;232.6;2576
02.12.1994;421.54;232.23;2577.5
05.12.1994;425.88;233.06;2611
06.12.1994;425.97;232.67;2589.1
07.12.1994;424.08;232.82;2584
08.12.1994;425.16;233.84;2589.3
09.12.1994;423.28;234.38;2576
12.12.1994;421.81;233.19;2562.8
13.12.1994;419.86;231.88;2566
14.12.1994;422.28;231.72;2581.4
15.12.1994;424.65;231.67;2598
16.12.1994;424.84;230.5;2604.9
19.12.1994;421.89;231.42;2600.7
20.12.1994;422.95;232.71;2614.4
21.12.1994;424.86;234.6;2635.7
22.12.1994;428.39;236.22;2649.8
23.12.1994;429.34;236.12;2651
26.12.1994;429.89;236.12;2651
27.12.1994;432.24;237.72;2673.4
28.12.1994;430.6;235.69;2656.2
29.12.1994;428.34;235.9;2629.3
30.12.1994;428.34;235.9;2629.3
02.01.1995;428.34;235.9;2629.3
03.01.1995;425.07;236.29;2612.3
04.01.1995;424.54;238.04;2633.1
05.01.1995;420.06;237.66;2612.7
06.01.1995;416.68;238.74;2622.3
09.01.1995;418.33;239.36;2617.3
10.01.1995;418.39;237.57;2600.4
11.01.1995;418.05;237.18;2597
12.01.1995;417.81;236.12;2600.5
13.01.1995;417;236.75;2598.6
16.01.1995;415.41;237.29;2591.6
17.01.1995;413.69;237.53;2582.8
18.01.1995;414.69;236.82;2593.6
19.01.1995;413.81;236.85;2595.5
20.01.1995;410.41;236.18;2575.4
23.01.1995;402.55;231.81;2525.3
24.01.1995;403.52;232.5;2534.8
25.01.1995;402.84;231.13;2525.5
26.01.1995;406.78;230.62;2554.7
27.01.1995;406.47;230.23;2548.4
30.01.1995;405.54;228.89;2540.2
31.01.1995;406.33;227.31;2536.5
01.02.1995;407.11;228.85;2560.8
02.02.1995;408.13;228.34;2564
03.02.1995;411.42;228.29;2589
06.02.1995;414.67;228.59;2621.5
07.02.1995;418.67;226.86;2628
08.02.1995;418;226.5;2617.4
09.02.1995;420.04;226.86;2636.6
10.02.1995;419.82;226.09;2635.4
13.02.1995;418.49;224.93;2636
14.02.1995;418.76;225.03;2642.8
15.02.1995;417.42;224.94;2636.7
16.02.1995;415.01;223.51;2621.2
17.02.1995;412.53;221.59;2600.1
20.02.1995;411.96;222.64;2597.2
21.02.1995;412.57;224.45;2609.9
22.02.1995;411.27;225.54;2610
23.02.1995;416.71;225.65;2632.1
24.02.1995;415.66;225.65;2623.3
27.02.1995;412.77;224.16;2607.5
28.02.1995;412.4;223.68;2600
01.03.1995;413.14;223.14;2619.2
02.03.1995;413.81;222.48;2617.2
03.03.1995;410.2;220.93;2586.5
06.03.1995;405.4;216.91;2553.2
07.03.1995;404.6;214;2543.1
08.03.1995;402.32;214.03;2516.2
09.03.1995;397.45;213.88;2461.2
10.03.1995;398.27;215.07;2468.3
13.03.1995;396.1;214.77;2450.3
14.03.1995;396.29;215.39;2463
15.03.1995;396.13;215.37;2475.3
16.03.1995;398.3;217.88;2491.5
17.03.1995;400.62;218.07;2497.5
20.03.1995;402.43;218.18;2516
21.03.1995;400.69;217.51;2505.5
22.03.1995;399.69;218.25;2501.9
23.03.1995;396.2;214.11;2480.7
24.03.1995;398.48;213.75;2527
27.03.1995;399.41;214.09;2518.1
28.03.1995;399.46;212.65;2495.3
29.03.1995;397.96;211.61;2495
30.03.1995;403.65;214.18;2533.1
31.03.1995;403.25;212.88;2508
03.04.1995;404.01;211.86;2511.1
04.04.1995;407.5;209.48;2535.4
05.04.1995;408.06;209.47;2536.2
06.04.1995;413.01;209.39;2556.2
07.04.1995;415.21;208.1;2559.3
10.04.1995;415.44;209.35;2561.2
11.04.1995;414.29;210.35;2563.3
12.04.1995;414.35;210.58;2562.4
13.04.1995;413.94;210.91;2560.3
14.04.1995;413.94;210.91;2560.3
17.04.1995;413.94;210.91;2560.3
18.04.1995;413.11;207.71;2547.1
19.04.1995;409.93;205.5;2516.8
20.04.1995;411.17;207.06;2544.2
21.04.1995;412.94;208.73;2560.8
24.04.1995;412.94;208.73;2554.8
25.04.1995;413.31;209.94;2561.7
26.04.1995;415.15;211.89;2574.4
27.04.1995;414.11;213.35;2567
28.04.1995;417.61;215.06;2597.2
01.05.1995;417.61;215.06;2597.2
02.05.1995;420.79;216.92;2621.4
03.05.1995;421.34;218.6;2618.6
04.05.1995;424.81;221.71;2641.5
05.05.1995;428.01;223.23;2650.5
08.05.1995;429.47;223.97;2658.8
09.05.1995;429.05;222.9;2655.6
10.05.1995;429.9;223.69;2661.8
11.05.1995;434.01;226.85;2699.5
12.05.1995;434.9;228.77;2728.8
15.05.1995;438.28;228.27;2738.3
16.05.1995;439.54;229.15;2747.7
17.05.1995;440.73;228.56;2739.8
18.05.1995;438.29;228.14;2726.8
19.05.1995;435.84;226.15;2701
22.05.1995;441.77;229.16;2751
23.05.1995;441.85;229.87;2751.5
24.05.1995;445.21;232.84;2778.5
25.05.1995;445.21;232.84;2778.5
26.05.1995;443.76;229.24;2750.3
29.05.1995;446.02;229.08;2762.5
30.05.1995;448.26;230.21;2779.4
31.05.1995;449.03;231.59;2785.6
01.06.1995;452.53;233.36;2807.8
02.06.1995;453.58;232.6;2805.3
05.06.1995;453.58;232.6;2805.3
06.06.1995;459.04;232.6;2809.8
07.06.1995;460.93;234;2819.6
08.06.1995;456.48;233.66;2807.1
09.06.1995;455.09;233.32;2795.8
12.06.1995;456.8;234.62;2802.3
13.06.1995;456.93;234.68;2800.9
14.06.1995;455.46;236.8;2798.1
15.06.1995;457.51;236.72;2800.2
16.06.1995;454.03;236.17;2774.9
19.06.1995;458.07;237.89;2802.7
20.06.1995;457.04;238.75;2805.4
21.06.1995;460.38;239.39;2816.8
22.06.1995;464.16;238.75;2843.4
23.06.1995;463.22;238.66;2837.6
26.06.1995;460.7;239.1;2830.7
27.06.1995;461.78;239.85;2845.1
28.06.1995;459.38;236.42;2836.8
29.06.1995;459.27;235.73;2845.3
30.06.1995;456.63;235.65;2825.3
03.07.1995;455.9;235.53;2827.5
04.07.1995;458.03;236.57;2847.7
05.07.1995;453.84;236.42;2843.7
06.07.1995;451.56;235.19;2833.7
07.07.1995;453.67;236.96;2848.1
10.07.1995;450.34;239.14;2842.9
11.07.1995;451.55;239.64;2847.8
12.07.1995;455.38;239.98;2867.9
13.07.1995;455.41;240.39;2869.7
14.07.1995;454.98;239.96;2863.4
17.07.1995;458.52;240.96;2888.9
18.07.1995;457.54;240.82;2875.6
19.07.1995;453.36;240.6;2855.5
20.07.1995;448.76;238.86;2822.5
21.07.1995;449.52;239.1;2830.2
24.07.1995;451.19;238.09;2836.6
25.07.1995;450.3;237.67;2833.4
26.07.1995;448.32;237.72;2827.3
27.07.1995;447.81;235.48;2824.7
28.07.1995;448.35;236.32;2833.1
31.07.1995;447.39;236.79;2827
01.08.1995;447.39;236.79;2827
02.08.1995;450.67;238.59;2852.3
03.08.1995;444.62;236.06;2813.9
04.08.1995;442.97;235.75;2807.6
07.08.1995;444.37;237.19;2800.6
08.08.1995;444.49;237.32;2797.8
09.08.1995;442.95;234.96;2780.9
10.08.1995;445.17;236.07;2802.6
11.08.1995;444.73;240.73;2820.2
14.08.1995;440.98;242;2807.2
15.08.1995;442.92;245.42;2838.2
16.08.1995;450.64;246.73;2881
17.08.1995;448.26;244.89;2880.1
18.08.1995;450.02;244.59;2889.5
21.08.1995;449.9;244.51;2886.7
22.08.1995;453.86;246.38;2900.8
23.08.1995;454.68;245.99;2897.9
24.08.1995;454.32;244.9;2887.1
25.08.1995;454.11;245.53;2892.3
28.08.1995;454.38;243.24;2883.3
29.08.1995;454.77;240.96;2887.7
30.08.1995;459.16;240.99;2915.6
31.08.1995;459.65;239.4;2909.6
01.09.1995;460.41;240.91;2918.3
04.09.1995;464.52;241.49;2952.7
05.09.1995;468.64;243.64;2970.8
06.09.1995;475.24;245.17;3000.1
07.09.1995;475.52;246.13;2989.1
08.09.1995;480.99;247.92;2989.2
11.09.1995;480.99;247.92;2981.4
12.09.1995;479.94;249.72;2990.6
13.09.1995;481.8;251.61;3016.5
14.09.1995;481.13;251.77;3012.5
15.09.1995;488.76;254.88;3025.9
18.09.1995;488.67;252.25;3008.1
19.09.1995;495.82;252.93;3032.5
20.09.1995;493.97;251.1;3029
21.09.1995;501.98;247.67;3039.6
22.09.1995;495.73;242.98;2994.6
25.09.1995;502.04;244.65;3015.3
26.09.1995;507.78;248.07;3045.2
27.09.1995;500.7;246.37;3010.9
28.09.1995;495.02;244.31;3000.6
29.09.1995;497.11;245.17;3013.9
02.10.1995;501.17;247.17;3039.9
03.10.1995;501.67;248.76;3049.2
04.10.1995;499.08;247.37;3036.5
05.10.1995;498.05;248.16;3036.6
06.10.1995;501.59;248.3;3052.6
09.10.1995;509.86;247.8;3064
10.10.1995;507.1;244.77;3050.9
11.10.1995;506.56;245.71;3073
12.10.1995;508.25;246.11;3083.7
13.10.1995;512.47;247.5;3108.9
16.10.1995;516.49;247.61;3116.3
17.10.1995;514.81;247.23;3112.4
18.10.1995;517.98;248.46;3135.7
19.10.1995;516.97;248.31;3124.3
20.10.1995;517.48;247.38;3120.4
23.10.1995;507.1;244.33;3041.4
24.10.1995;510;243.46;3062.4
25.10.1995;513.27;245.26;3079
26.10.1995;513.24;242.42;3080
27.10.1995;503.74;239.09;3026.6
30.10.1995;507.73;240.73;3058.3
31.10.1995;515.26;242.5;3108.1
01.11.1995;515.97;243.02;3128.5
02.11.1995;516.78;243;3123.4
03.11.1995;519.14;243.2;3137.6
06.11.1995;517.01;241.78;3123.2
07.11.1995;516.55;242.69;3132.6
08.11.1995;517.41;242.22;3132.6
09.11.1995;519.85;243.08;3150.1
10.11.1995;516.55;242.23;3130.2
13.11.1995;514.9;241.39;3121.4
14.11.1995;516.78;240.99;3132.9
15.11.1995;516.78;240.12;3125.6
16.11.1995;519.53;240.39;3148.4
17.11.1995;519.33;241.38;3152.2
20.11.1995;521.65;243.07;3182.9
21.11.1995;519.4;244.09;3183.9
22.11.1995;522.05;245.83;3200.7
23.11.1995;524.36;246.07;3209.2
24.11.1995;525.21;246.18;3220.1
27.11.1995;530.55;248.51;3251.4
28.11.1995;528.33;245.54;3229.9
29.11.1995;529.13;245.92;3246.2
30.11.1995;530.44;244.32;3251.2
01.12.1995;530.03;245.36;3260.7
04.12.1995;532.31;244.71;3279.1
05.12.1995;533.97;245.54;3278.6
06.12.1995;536.27;245.1;3282.3
07.12.1995;528.59;243.23;3245.7
08.12.1995;530.74;242.95;3246.2
11.12.1995;532.46;244.07;3260.9
12.12.1995;537.26;244.73;3278.2
13.12.1995;536.44;245.08;3275.1
14.12.1995;535.97;245.7;3272.9
15.12.1995;538.08;245.24;3289.9
18.12.1995;533.03;242.98;3251.6
19.12.1995;527.01;240.14;3218.1
20.12.1995;531.91;242.01;3256.2
